Time,Ue,Ui,V
6.156249999999989,2.9702270579195784,9.089238009523626,6.119010951991286
6.216517857142846,3.936290039058171,9.99644941418425,6.060159375213827
6.276785714285703,4.906219613251271,10.903865223996336,5.9976456112410155
6.33705357142856,5.876493561536645,11.808179181367674,5.931685620657956
6.397321428571416,6.843588562867708,12.706097090612376,5.862508527869123
6.457589285714273,7.803992762804823,13.594348513138499,5.79035575035904
6.51785714285713,8.754218639849547,14.46969872974186,5.715480089273657
6.578124999999987,9.690815630020968,15.328960404141746,5.6381447739373005
6.638392857142843,10.610382682476978,16.169005158099626,5.558622475345624
6.6986607142857,11.509580581016966,16.986774867410578,5.477194286097571
6.758928571428557,12.385144079826704,17.77929275080706,5.394148671010394
6.819196428571414,13.233893764682133,18.543674157571218,5.309780393091059
6.8794642857142705,14.05274759100473,19.277137009010552,5.224389418187307
6.939732142857127,14.838732075930857,19.97701187745588,5.138279801725166
6.999999999999984,15.588993097082646,20.640751659602763,5.051758562706175
